PID,SID,OID,LLO,LCO,NAME_SI,NAME_TA,NAME_EN,Old Code
52,19,1184,1-2-12-095,095,මාවීහේන,மாவீ‍‍ஹேன,Maweehena,9A
52,20,1185,1-2-12-100,100,කුරුඳුවත්ත,குருந்துவத்தை,Kurunduwatta,9B
52,21,1186,1-2-12-105,105,පුරාණ මීරිගම,புரான மீரிகம,Purana Meerigama,9
52,22,1187,1-2-12-110,110,හකුරුකුඹුර,அக்குருகும்புர,Hakurukumbura,7
52,23,1188,1-2-12-115,115,මුගුරුගම්පල,முருகம்பல,Mugurugampala,8
52,24,1189,1-2-12-120,120,විල්වත්ත,வில்வத்த,Vilwatta,15
52,25,1190,1-2-12-125,125,තවලම්පිටිය,தவலம்பிடிய,Thawalampitiya,15E
52,26,1191,1-2-12-130,130,බෝතලේ පහළගම,போத‍லே பஹலகம,Bothale Pahalagama,14
52,27,1192,1-2-12-135,135,බෝතලේ පහළගම බටහිර,போத‍லே பஹலகம ‍மேற்கு,Bothale Pahalagama West,14D
52,28,1193,1-2-12-140,140,බෝතලේ මැදගම,போத‍லே மெதகம,Bothale Medagama,14C
52,29,1194,1-2-12-145,145,බෝතලේ පහළගම නැගෙනහිර,போத‍லே பஹலகம கி‍ழக்கு,Bothale Pahalagama East,14F
52,30,1195,1-2-12-150,150,තලගම නැගෙනහිර,தளகம கி‍ழக்கு,Thalagama East,13B
52,31,1196,1-2-12-155,155,තලගම,தளகம,Thalagama,13A
52,32,1197,1-2-12-160,160,බලතව,பளதவ,Balathawa,13C
52,33,1198,1-2-12-165,165,මාකුර,மகூர,Makura,13
52,34,1199,1-2-12-170,170,පොත්තේකන්ද,பொத்தேகந்த,Pottekanda,14B
52,35,1200,1-2-12-175,175,බෝතලේ ඉහළගම,போத‍லே இஹலகம,Bothale Iahalagama,14A
52,36,1201,1-2-12-180,180,ආදාගලකන්ද,அண்டகலகந்த,Adagalakanda,14G
52,37,1202,1-2-12-185,185,ඉහළ හලුගම,இஹல ஹலுகம,Ihala Halugama,16F
52,38,1203,1-2-12-190,190,කිදිවල,கிந்திவள,Kidiwala,16B
52,39,1204,1-2-12-195,195,පහළ හලුගම,பஹல ஹலுகம,Pahala Halugama,16E
52,40,1205,1-2-12-200,200,මීරිගම,மீரிகம,Meerigama,15B
52,41,1206,1-2-12-205,205,වලව්වත්ත,வலவ்வத்த,Walawwatta,15D
52,42,1207,1-2-12-210,210,තිලිණගම,திலினகம,Thilinagama,40C
52,43,1208,1-2-12-215,215,විජයරජදහන,விஜயரஜ தஹன,Vijayarajadahana,40B
52,44,1209,1-2-12-220,220,නැලිගම ඉහළ,இஹல நெலிகம,Ihala Neligama,15C
52,45,1210,1-2-12-225,225,නැලිගම මධ්‍යම,மத்திய நெலிகம,Neligama Central,15F
52,46,1211,1-2-12-230,230,නැලිගම,நெலிகம,Neligama,15A
52,47,1212,1-2-12-235,235,ලින්දර,லிந்தர,Lindara,16
52,48,1213,1-2-12-240,240,හලුගම,ஹலுகம,Halugama,16A
52,49,1214,1-2-12-245,245,සියඹලාගොඩ,சியம்பலாகொட,Siyambalagoda,21C
52,50,1215,1-2-12-250,250,පහළ ලින්දර,பஹல லிந்தர,Pahala Lindara,16D
52,51,1216,1-2-12-255,255,පොහොන්නරුව,பொஹொண்ணறுவ,Pohonnaruwa,17
52,52,1217,1-2-12-260,260,ඉඳිපරපේ,இந்திபரப்‍பே,Indiparape,40A
52,53,1218,1-2-12-265,265,කොස්ඇටදෙනිය,கொஸ்எடதெனிய,Kosetadeniya,39
52,54,1219,1-2-12-270,270,ඉඹුලන්වල,இம்புலன்வள,Imbulanwala,38
52,55,1220,1-2-12-275,275,උඩුඋල්ල,உடுஉல்ல,Uduulla,37
52,56,1221,1-2-12-280,280,ගස්පේ,கஸ்‍பே,Gaspe,36
52,57,1222,1-2-12-285,285,බාඳුරාගොඩ,பாந்துராகொட,Banduragoda,35
52,58,1223,1-2-12-290,290,කැප්පිටිවලාන,கப்பிடிவலான,Keppitiwalana,34A
52,59,1224,1-2-12-295,295,ගස්පෙ පහළගම,கஸ்‍பே பஹலகம,Gaspe Pahalagama,36A
52,60,1225,1-2-12-300,300,ගල්ගාන,கல்காண,Galgana,32A
52,61,1226,1-2-12-305,305,පෙලපිටිගන,பெலபிட்டிகம,Pelapitigama,31B
52,62,1227,1-2-12-310,310,ඇල්හේන,எல்‍ஹேன,Elhena,31C
52,63,1228,1-2-12-315,315,ගනේගොඩ,கனேகொட,Ganegoda,40
52,64,1229,1-2-12-320,320,හිරිවල,ஹிரிவள,Hiriwala,40D
52,65,1230,1-2-12-325,325,හන්දුරුමුල්ල,ஹந்துருமுள்ள,Handurumulla,18A
52,66,1231,1-2-12-330,330,පමුණුවත්ත,பமுணுவத்த,Pamunuwatta,19A
52,67,1232,1-2-12-335,335,ලින්දර ඉහළ,இஹல லிந்தர,Ihala Lindara,16C
52,68,1233,1-2-12-340,340,අරුක්ගොඩ,அருக்கொட,Arukgoda,21A
52,69,1234,1-2-12-345,345,මඩබාවිට,மதபாவிட்ட,Madabavita,21
52,70,1235,1-2-12-350,350,මඩබාවිට ඉහළගම,மடபாவிட்ட இஹலகம,Madabavita Ihalagama,21B
52,71,1236,1-2-12-355,355,නැව්ගල,நவ்கல,Nawgala,22A
52,72,1237,1-2-12-360,360,දංඕවිට,த‍ணோவிட,Danovita,22
52,73,1238,1-2-12-365,365,වේවැල්දෙනිය පහළගම,‍‍வேவெல்தெணிய பஹலகம,Weweldeniya Pahalagama,20A
52,74,1239,1-2-12-370,370,වේවැල්දෙනිය පහළගම බටහිර,‍‍வேவெல்தெணிய பஹலகம ‍மேற்கு,Weweldeniya Pahalagama West,20B
52,75,1240,1-2-12-375,375,හේනේපොල,‍‍ஹேணெபொல,Henepola,19
52,76,1241,1-2-12-380,380,පල්මඩ,பல்மட,Palmada,18
52,77,1242,1-2-12-385,385,"කල්/පල්ලේවෙල, කොටකන්ද","கல் / பல்‍லேவெள, கொடகந்த","Kal /Pallewela, Kotakanda",26
52,78,1243,1-2-12-390,390,රද්දෙල්ගොඩ,ரத்தெல்கொட,Raddelgoda,28B
52,79,1244,1-2-12-395,395,ඉහළ බොකලගම,இஹல ‍போகலகம,Ihala Bokalagama,31A
52,80,1245,1-2-12-400,400,පහළ බොකලගම,பஹல போகலகம,Pahala Bokalagama,31
52,81,1246,1-2-12-405,405,කුකුල්නාපේ,குக்குள்னாப்பெ,Kukulnape,32
52,82,1247,1-2-12-410,410,ගස්පේ දකුණ,கஸ்‍பே தெற்கு,Gaspe South,36B
52,83,1248,1-2-12-415,415,මුද්දරගම,முத்தரகம,Muddaragama,34
52,84,1249,1-2-12-420,420,හන්චපොල,ஹண்சபொல,Hanchapola,33
52,85,1250,1-2-12-425,425,"හිරිකුළුව, ගණේමුල්ල, දෑත්ගම","ஹிரிகுளுவ,கணேமுல்ல,தத்கம","Hirikuluwa,Ganemulla,Dathgama",33A
52,86,1251,1-2-12-430,430,පාතගම,பாத்தகம,Pathagama,34B
52,87,1252,1-2-12-435,435,බොරුක්ගමුව බටහිර,பொருக்கமுவ மேற்கு,Borukgamuwa West,336B
52,88,1253,1-2-12-440,440,බොරැක්ගමුව,பொருக்கமுவ,Borukgamuwa,336
52,89,1254,1-2-12-445,445,පල්ලෙවෙල,பல்‍லேவெள,Pallewela,29A
52,90,1255,1-2-12-450,450,වේරගොඩ / කාක්කැලේ,‍வே‍‍ரகொட / கக்கெ‍லே,Weragoda / Kakkele,30A
52,91,1256,1-2-12-455,455,හන්සගිරිය,ஹண்ஸகிரிய,Hansagiriya,28F
52,92,1257,1-2-12-460,460,වැලවිලමුල්ල උතුර,வெலவிலமுள்ள வடக்கு,Welavilamulla North,28D
52,93,1258,1-2-12-465,465,වැලවිලමුල්ල,வெலவிலமுள்ள,Welavilamulla,28A
52,94,1259,1-2-12-470,470,උඩවෙල,உடவெள,Udawela,27
52,95,1260,1-2-12-475,475,හාපිටිගම,ஹப்பிட்டிகம,Hapitigama,25
52,96,1261,1-2-12-480,480,මක්කනිගොඩ උතුර,மக்கணிகொட வடக்கு,Makkanigoda North,25C
52,97,1262,1-2-12-485,485,පහළවෙල,பஹலவெள,Pahalawela,19B
52,98,1263,1-2-12-490,490,මිල්ලවල,மில்லவள,Millawala,20D
52,99,1264,1-2-12-495,495,වේවැල්දෙනිය ඉහළගම බටහිර,வேவெல்தெனிய இஹலகம மேற்கு,Weweldeniya Ihalagama West,20C
52,100,1265,1-2-12-500,500,වේවැල්දෙනිය ඉහළගම,வேவெல்தெனிய இஹலகம,Weweldeniya Ihalagama,20
52,101,1266,1-2-12-505,505,කොටදෙනිය,கொட்டதெனிய,Kotadeniya,23
52,102,1267,1-2-12-510,510,ඉලුක්පොත/වීරගොඩ,இலுக்பத / வீரகொட,Ilukpatha / Weragoda,23A
52,103,1268,1-2-12-515,515,හෙද්දෙනිකන්ද - රදාවඩුන්න,ஹெதெணிகந்த-ரதவடுண்ண,Hedidenikanda-Radawadunna,358A
52,104,1269,1-2-12-520,520,රදාවඩුන්න,ரதவடுண்ண,Radawadunna,360
52,105,1270,1-2-12-525,525,බටලීය,பட்டலீய,Bataleeya,25A
52,106,1271,1-2-12-530,530,බටලීය දකුණ,பட்டலீய தெற்கு,Bataleeya South,25B
52,107,1272,1-2-12-535,535,බොලාන,‍‍போலாண,Bolana,28C
52,108,1273,1-2-12-540,540,මල්ලැහැව,மல்லெஹெவ,Mallehewa,28
52,109,1274,1-2-12-545,545,වෑබඩමුල්ල,‍‍வேபடமுள்ள,Wabadamulla,28E
52,110,1275,1-2-12-550,550,වීරගොඩ,வீரகொட,Weragoda,30
52,111,1276,1-2-12-555,555,මිදෙල්ලවල,மிதெல்லவள,Midellawala,29
52,112,1277,1-2-12-560,560,කෙන්දලන්ද,கெந்தலந்த,Kendalanda,336A
52,113,1278,1-2-12-565,565,නුන්ගමුව,நுன்கமுவ,Nungamuwa,336C
52,114,1279,1-2-12-570,570,උතුවම්බෝගහවත්ත,உத்துவம்‍போகஹவத்த,Uthuwambogahawatta,335
52,115,1280,1-2-12-575,575,පහළ මාළිගාතැන්න,பஹல மாலிகாதென்ன,Pahala Maligathenna,337B
52,116,1281,1-2-12-580,580,මාළිගාතැන්න මධ්‍යම,மத்திய மாலிகாதென்ன,Maligathenna Central,337C
52,117,1282,1-2-12-585,585,වඳුරාව,வந்துராவ,Wandurawa,337
52,118,1283,1-2-12-590,590,ගල්ගමුව බටහිර,கல்கமுவ ‍மேற்கு,Galgamuwa West,338A
52,119,1284,1-2-12-595,595,ගල්ගමුව නැගෙනහිර,கல்கமுவ கிழக்கு,Galgamuwa East,338
52,120,1285,1-2-12-600,600,කුඹල්ඔලුව,கும்பல்லொலுவ,Kumbaloluwa,340
52,121,1286,1-2-12-605,605,ඉහළ කුම්බාලොලුව,இஹல கும்பல்லொலுவ,Ihala Kumbaloluwa,340B
52,122,1287,1-2-12-610,610,පහළ කුම්බාලොලුව,பஹல கும்பல்ஒலுவ,Pahala Kumbaloluwa,340A
52,123,1288,1-2-12-615,615,දුමුන්නේගෙදර දකුණ,துமுன்னேகெதர தெற்கு,Dumunnegedara South,341A
52,124,1289,1-2-12-620,620,දුමුන්නේගෙදර - කලටුවාව,துமுன்னேகெதர,Dumunnegedara - Kalatuwawa,341
52,125,1290,1-2-12-625,625,පස්යාල,பஸ்யால,Pasyala,342
52,126,1291,1-2-12-630,630,පස්යාල බටහිර,பஸ்யால மேற்கு,Pasyala West,342B
52,127,1292,1-2-12-635,635,මුරුතවල,முருதவல,Muruthawala,24
52,128,1293,1-2-12-640,640,කිතානවත්ත,கிதானவத்த,Kithanawatta,356A
52,129,1294,1-2-12-645,645,කම්මල්පිටිය,கம்மல்பிட்டிய,Kammalpitiya,360B
52,130,1295,1-2-12-650,650,රදාවඩුන්න මධ්‍යම,மத்திய ரதவடுன்ன,Radawadunna Central,360C
52,131,1296,1-2-12-655,655,ඉඹුල්ගස්ඕවිට,இம்புல்கஸ்ஓவிட்ட,Imbulgasovita,360D
52,132,1297,1-2-12-660,660,පහළ රදාවඩුන්න,பஹல ரதவடுன்ன,Pahala Radawadunna,360A
52,133,1298,1-2-12-665,665,වීරසූරියකන්ද,வீரசூரியகந்த,Weerasooriyakanda,358
52,134,1299,1-2-12-670,670,පස්යාල නැගෙනහිර,பஸ்யால கிழக்கு,Pasyala East,342A
52,135,1300,1-2-12-675,675,උඩුගම,உடுகம,Udugama,334A
52,136,1301,1-2-12-680,680,පනාවල,பணவள,Panawala,344
52,137,1302,1-2-12-685,685,දෙල්ගහමිදෙල්ල,தெல்கஹமிதெல்ல,Delgahamedilla,340C
52,138,1303,1-2-12-690,690,මොට්ටුන්න බටහිර,மொட்டுன்ன மேற்கு,Mottunna West,339A
52,139,1304,1-2-12-695,695,මොට්ටුන්න,மொத்துன்ன,Mottunna,339
52,140,1305,1-2-12-700,700,මාළිගාතැන්න,மாலிகாதென்ன,Maligathenna,337A
52,141,1306,1-2-12-705,705,කුරීකොටුව,குரீகொட்டுவ,Kureekotuwa,334
52,142,1307,1-2-12-710,710,හක්වඩුන,ஹக்வடுன,Hakwaduna,344A
52,143,1308,1-2-12-715,715,පහළ කුරීකොටුව,பஹல குரீகொட்டுவ,Pahala Kureekotuwa,334B
52,144,1309,1-2-12-720,720,ඇල්ලලමුල්ල,எல்லலமுள்ள,Ellalamulla,356
52,145,1310,1-2-12-725,725,දෙබහැර,தெபஹெர,Debahera,357A
52,146,1311,1-2-12-730,730,මාවතහේන,மாவத்த‍ஹேன,Mawathahena,357C
52,147,1312,1-2-12-735,735,මීවිටිය,மீவிட்டிய,Meevitiya,357
52,148,1313,1-2-12-740,740,කැටකලපිටිය,கெட்டகலபி்ட்டிய,Ketakalapitiya,357B
52,149,1314,1-2-12-745,745,දඹුටුව,தம்புட்டுவ,Dambutuwa,359
53,1,1315,1-2-15-005,005,මැඩෑමුල්ල උතුර,மெடேமுல்ல வடக்கு,Medemulla North,112/3
53,2,1316,1-2-15-010,010,නිල්පනාගොඩ බටහිර,நில்பனாகொட ‍மேற்கு,Nilpanagoda West,112/4
53,3,1317,1-2-15-015,015,නිල්පනාගොඩ නැගෙනහිර,நில்பனாகொட கிழக்கு,Nilpanagoda East,112/2
53,4,1318,1-2-15-020,020,නිල්පනාගොඩ,நில்பனாகொட,Nilpanagoda,112/1
53,5,1319,1-2-15-025,025,ආරංගාව,ஆரங்காவ,Arangawa,105/3
53,6,1320,1-2-15-030,030,හොරම්පැල්ල උතුර,ஹொரம்பெல்ல வடக்கு,Horampella North,105/1
53,7,1321,1-2-15-035,035,ගල්කන්ද,கல்கந்த,Galkanda,105/4
53,8,1322,1-2-15-040,040,බෝධිපිහිටුවල,‍போதிபிஹிட்டுவல,Bodhipihituwala,105/5
53,9,1323,1-2-15-045,045,වටිනපහ,வட்டினபஹ,Watinapaha,103
53,10,1324,1-2-15-050,050,මාබෝදල බටහිර,மா‍போதல மேற்கு,Mabodala West,98/3
53,11,1325,1-2-15-055,055,මාබෝදල උතුර,மா‍போதல வடக்கு,Mabodala North,98/1
53,12,1326,1-2-15-060,060,ඉහළ විතානමුල්ල,இஹல விதானமுல்ல,Ihala Vithanamulla,98/4
53,13,1327,1-2-15-065,065,නාලපහ,நலபஹ,Nalapaha,99/3
53,14,1328,1-2-15-070,070,පහළ විතානමුල්ල,பஹல விதானமுல்ல,Pahala Vithanamulla,98/5
53,15,1329,1-2-15-075,075,මාබෝදල නැගෙනහිර,மா‍போதல கிழக்கு,Mabodala East,98
53,16,1330,1-2-15-080,080,මාබෝදල දකුණ,மா‍போதல தெற்கு,Mabodala South,98/2
53,17,1331,1-2-15-085,085,වටිනපහ දකුණ,வடினபஹ தெற்கு,Watinapaha South,103/1
53,18,1332,1-2-15-090,090,වන්කැපුමුල්ල,வன்கெப்புமுல்ல,Wankepumulla,103/2
53,19,1333,1-2-15-095,095,කමරගොඩ,கமரகொட,Kamaragoda,103/3
53,20,1334,1-2-15-100,100,කුඩාගොඩ,குடாகொட,Kudagoda,105/6
53,21,1335,1-2-15-105,105,හොරම්පැල්ල දකුණ,ஹொரம்பெல்ல தெற்கு,Horampella South,105
53,22,1336,1-2-15-110,110,මහගම,மஹகம,Mahagama,105/2
53,23,1337,1-2-15-115,115,වෑගොව්ව දකුණ,‍‍‍வேகொவ்வ தெற்கு,Wegowwa South,113
53,24,1338,1-2-15-120,120,මිනුවන්ගොඩ නැගෙනහිර,மினுவன்கொ‍ட கிழக்கு,Minuwangoda East,125/3
53,25,1339,1-2-15-125,125,මිනුවන්ගොඩ උතුර,மினுவன்கொ‍ட வடக்கு,Minuwangoda North,125/2
53,26,1340,1-2-15-130,130,මැඩෑමුල්ල දකුණ,மெடேமுல்ல தெற்கு,Medemulla South,112
53,27,1341,1-2-15-135,135,බොරගොඩවත්ත උතුර,பொரகொடவத்த வடக்கு,Boragodawatta North,124
53,28,1342,1-2-15-140,140,යටියන,யட்டியன,Yatiyana,123
53,29,1343,1-2-15-145,145,පීල්ලවත්ත,பீல்லவத்த,Peellawatta,123/1
53,30,1344,1-2-15-150,150,උන්නාරුව,உன்னாருவ,Unnaruwa,122
53,31,1345,1-2-15-155,155,යටියන මධ්‍යම,மத்திய யட்டியன,Yatiyana Central,123/4
53,32,1346,1-2-15-160,160,යටියන නැගෙනහිර,யட்டியன கிழக்கு,Yatiyana East,123/3
53,33,1347,1-2-15-165,165,කෝපිවත්ත,‍கோபிவத்தை,Kopiwatta,123/2
53,34,1348,1-2-15-170,170,බොරගොඩවත්ත දකුණ,பொரகொடவத்த தெற்கு,Boragodawatta South,124/1
53,35,1349,1-2-15-175,175,මිනුවන්ගොඩ බටහිර,மினுவன்கொ‍ட ‍மேற்கு,Minuwangoda West,125/1
53,36,1350,1-2-15-180,180,මිනුවන්ගොඩ මැද,மத்திய மினுவன்கொ‍ட,Meda Minuwangoda,125
53,37,1351,1-2-15-185,185,පන්සිල්ගොඩ,பன்சில்கொட,Pansilgoda,126/1
53,38,1352,1-2-15-190,190,වෑගොව්ව නැගෙනහිර,‍வேகொவ்வ கிழக்கு,Wegowwa East,113/1
53,39,1353,1-2-15-195,195,හැලකන්දන,ஹெலகந்தன,Helakandana,115
53,40,1354,1-2-15-200,200,පේරලන්ද,‍பேரலந்த,Peralanda,107/1
53,41,1355,1-2-15-205,205,දෙවලපොල,‍தேவாலப்பொல,Dewalapola,106
53,42,1356,1-2-15-210,210,වඩුමුල්ල,வடுமுல்ல,Wadumulla,101
53,43,1357,1-2-15-215,215,මැටිකොටුමුල්ල,மெடிகொட்டுமுல்ல,Metikotumulla,102/1
53,44,1358,1-2-15-220,220,එස්සැල්ල,எஸ்ஸெல்ல,Essella,102
53,45,1359,1-2-15-225,225,යටගම,யட்டகம,Yatagama,99/4
53,46,1360,1-2-15-230,230,නයිවල උතුර,நயிவல வடக்கு,Naiwala North,99
53,47,1361,1-2-15-235,235,නයිවල නැගෙනහිර,நயிவல கிழக்கு,Naiwala East,99/2
53,48,1362,1-2-15-240,240,නයිවල බටහිර,நயிவல ‍மேற்கு,Naiwala West,99/1
53,49,1363,1-2-15-245,245,වල්පිටමුල්ල,வல்பிடமுல்ல,Walpitamulla,100
53,50,1364,1-2-15-250,250,බලබෝව,பல‍போவ,Balabowa,127
53,51,1365,1-2-15-255,255,බලබෝව බටහිර,பால‍போவ மேற்கு,Balabowa West,127/1
53,52,1366,1-2-15-260,260,පෙතියාගොඩ උතුර,பெதியாகொட வடக்கு,Pethiyagoda North,108
53,53,1367,1-2-15-265,265,ගල්ලෙගෙදර,க‍ல்லெகெதர,Gallegedara,109
53,54,1368,1-2-15-270,270,ගනිහිමුල්ල,கணிகிமுல்ல,Ganihimulla,107
53,55,1369,1-2-15-275,275,හෙන්ඩිමහර,ஹென்டிமஹர,Hendimahara,141
53,56,1370,1-2-15-280,280,කලවාන,கலவான,Kalawana,114
53,57,1371,1-2-15-285,285,වත්තෙගෙදර,வத்தெகெதர,Wattegedara,126
53,58,1372,1-2-15-290,290,අඹගහවත්ත,அம்பகஹவத்த,Ambagahawatta,126/3
53,59,1373,1-2-15-295,295,ගල්ලොලුව නැගෙනහිර,கல்லொலுவ கிழக்கு,Galloluwa East,121/1
53,60,1374,1-2-15-300,300,ගල්ලොලුව,கல்லொலுவ,Galloluwa,121
53,61,1375,1-2-15-305,305,කලහුගොඩ,கலஹுகொட,Kalahugoda,122/1
53,62,1376,1-2-15-310,310,පොල්වත්ත බටහිර,பொல்வத்த ‍மேற்கு,Polwatta West,120/1
53,63,1377,1-2-15-315,315,පොල්වත්ත නැගෙනහිර,பொல்வத்த கிழக்கு,Polwatta East,120
53,64,1378,1-2-15-320,320,පත්තඬුවන උතුර,பட்டன்டுவன வடக்கு,Pattanduwana North,118/2
53,65,1379,1-2-15-325,325,එල්ලන්ගල,எல்லன்கல,Ellangala,117/2
53,66,1380,1-2-15-330,330,බුරුල්ලපිටිය,புருல்லபிடிய,Burullapitiya,126/2
53,67,1381,1-2-15-335,335,මතම්මන,மாதம்மன,Mathammana,116
53,68,1382,1-2-15-340,340,වීදියවත්ත නැගෙනහිර,வீதியவத்த கிழக்கு,Weediyawatta East,130
53,69,1383,1-2-15-345,345,ගොයිගම,கொய்கம,Goigama,131/5
53,70,1384,1-2-15-350,350,ඉහළ උඩුගම්පොල,இஹல உடுகம்பொல,Ihala Udugampola,131/4
53,71,1385,1-2-15-355,355,පෙතියාගොඩ දකුණ,பெதியாகொட தெற்கு,Pethiyagoda South,108/1
53,72,1386,1-2-15-360,360,කොරසෙ,கொர‍சே,Korase,111
53,73,1387,1-2-15-365,365,කොරසෙ මැද,மத்திய கொர‍சே,Korase Meda,111/1
53,74,1388,1-2-15-370,370,මාරපොල,மாரபொல,Marapola,129
53,75,1389,1-2-15-375,375,වීගොඩ,வீகொட,Vigoda,128
53,76,1390,1-2-15-380,380,දොරණගොඩ නැගෙනහිර,தொரணகொட கிழக்கு,Doranagoda East,110/1
53,77,1391,1-2-15-385,385,කොරසෙ නැගෙනහිර,கொர‍சே கிழக்கு,Korase East,111/2
53,78,1392,1-2-15-390,390,දොරණගොඩ උතුර,தொரணகொட வடக்கு,Doranagoda North,110
53,79,1393,1-2-15-395,395,දොරණගොඩ බටහිර,தொரணகொட ‍மேற்கு,Doranagoda West,110/2
53,80,1394,1-2-15-400,400,පහළ උඩුගම්පොල නැගෙනහිර,பஹல உடுகம்பொல கிழக்கு,Pahala Udugampola East,131/1
53,81,1395,1-2-15-405,405,පහළ උඩුගම්පල උතුර,பஹல உடுகம்பொல வடக்கு,Pahala Udugampola North,131
53,82,1396,1-2-15-410,410,පහළ උඩුගම්පොල බටහිර,பஹல உடுகம்பொல ‍மேற்கு,Pahala Udugampola West,131/3
53,83,1397,1-2-15-415,415,වීදියවත්ත බටහිර,வீதியவத்த மேற்கு,Weediyawatta West,130/1
53,84,1398,1-2-15-420,420,වැල්හේන,வெல்‍‍ஹேண,Welhena,117
53,85,1399,1-2-15-425,425,වෑලිය,வெலிய,Weliya,117/1
53,86,1400,1-2-15-430,430,පත්තඬුවන,பத்தடுவன,Paththaduwana,118
53,87,1401,1-2-15-435,435,පත්තඬුවන බටහිර,பத்தடுவன மேற்கு,Paththaduwana West,118/1
53,88,1402,1-2-15-440,440,යාගොඩමුල්ල උතුර,‍‍யாகொடமுல்ல வடக்கு,Yagodamulla North,119/3
53,89,1403,1-2-15-445,445,යාගොඩමුල්ල,யாகொடமுல்ல,Yagodamulla,119/2
53,90,1404,1-2-15-450,450,උග්ගල්බඩ බටහිර,உக்கல்பொட ‍மேற்கு,Uggalboda West,140/3
53,91,1405,1-2-15-455,455,උග්ගල්බඩ,உக்கல்பொட,Uggalboda,140/2
53,92,1406,1-2-15-460,460,කෙහෙල්බද්දර බටහිර,கெஹெல்பத்தர ‍மேற்கு,Kehelbaddara West,140/1
53,93,1407,1-2-15-465,465,කෙහෙල්බද්දර නැගෙනහිර,கெஹெல்பத்தர கிழக்கு,Kehelbaddara East,140
53,94,1408,1-2-15-470,470,පහළ උඩුගම්පොල දකුණ,பஹல உடுகம்பொல தெற்கு,Pahala Udugampola South,131/2
53,95,1409,1-2-15-475,475,අස්ගිරිවල්පොල උතුර,அஸ்கிரிவல்பொல வடக்கு,Asgiriwalpola North,135
53,96,1410,1-2-15-480,480,දොඹවල,தொம்பவெல,Dombawela,132
53,97,1411,1-2-15-485,485,පේඩිපොල,பேடிபொல,Pedipola,133/1
53,98,1412,1-2-15-490,490,දොරණගොඩ දකුණ,தொரணகொட தெற்கு,Doranagoda South,110/3
53,99,1413,1-2-15-495,495,වතුමුල්ල,வதுமுல்ல,Wathumulla,133
53,100,1414,1-2-15-500,500,අස්ගිරිය උතුර,அஸ்கிரிய வடக்கு,Asgiriya North,134/1
53,101,1415,1-2-15-505,505,අස්ගිරිය දකුණ,அஸ்கிரிய தெற்கு,Asgiriya South,134/2
53,102,1416,1-2-15-510,510,අස්ගිරිය,அஸ்கிரிய,Asgiriya,134
53,103,1417,1-2-15-515,515,අස්ගිරිය බටහිර,அஸ்கிரிய ‍மேற்கு,Asgiriya West,134/3
53,104,1418,1-2-15-520,520,අස්ගිරිය දකුණ,அஸ்கிரிவல்பொல தெற்கு,Asgiriwalpola South,135/1
53,105,1419,1-2-15-525,525,අස්ගිරිවල්පොල බටහිර,அஸ்கிரிவல்பொல ‍மேற்கு,Asgiriwalpola West,135/2
53,106,1420,1-2-15-530,530,මදෙල්ගමුව නැගෙනහිර,மதெல்கமுவ கிழக்கு,Madelgamuwa East,137
53,107,1421,1-2-15-535,535,බටපොත,படபொத,Batapotha,137/2
53,108,1422,1-2-15-540,540,නැදගමුව උතුර,நெதகமுவ வடக்கு,Nedagamuwa North,139/1
53,109,1423,1-2-15-545,545,නැදගමුව දකුණ,நெதகமுவ தெற்கு,Nedagamuwa South,139
53,110,1424,1-2-15-550,550,නැදගමුව බටහිර,நெதகமுவ ‍மேற்கு,Nedagamuwa West,139/2
53,111,1425,1-2-15-555,555,ආරච්චිවත්ත,ஆரச்சிவத்த,Arachchiwatta,139/3
53,112,1426,1-2-15-560,560,යාගොඩමුල්ල දකුණ,‍‍யாகொடமுல்ல தெற்கு,Yagodamulla South,119/4
53,113,1427,1-2-15-565,565,සමෘද්ධිගම,சமூர்த்தி கம,Samurdhigama,119/6
53,114,1428,1-2-15-570,570,ඕපාත,ஓப்பாத்த,Opatha,119/5
53,115,1429,1-2-15-575,575,කොටුගොඩ 2,கொடுகொட2,Kotugoda2,119/1
53,116,1430,1-2-15-580,580,කොටුගොඩ 1,கொடுகொட1,Kotugoda1,119
53,117,1431,1-2-15-585,585,මැදුරුවිට,மதுருவிட,Maduruwita,138/1
53,118,1432,1-2-15-590,590,සියඹලාපිටිය,சியம்பலாபிடிய,Siyambalapitiya,138
53,119,1433,1-2-15-595,595,මාදෙල්ගමුව බටහිර,மதெல்கமுவ ‍மேற்கு,Madelgamuwa West,137/1
53,120,1434,1-2-15-600,600,තම්මිට බටහිර,தம்மிட ‍மேற்கு,Thammita West,136/1
53,121,1435,1-2-15-605,605,තම්මිට,தம்மிட,Thammita,136
54,1,1436,1-2-18-005,005,පමුණුගම,பமுணுகம,Pamunugama,164
54,2,1437,1-2-18-010,010,මහ පමුණුගම,மஹா பமுணுகம,Maha Pamunugama,164A
54,3,1438,1-2-18-015,015,දෑලතුර බටහිර,தெலதுர ‍மேற்கு,West of Delathura,193
54,4,1439,1-2-18-020,020,දෑලතුර නැගෙනහිර,தெலதுர கிழக்கு,East of Delathura,193A
54,5,1440,1-2-18-025,025,බෝපිටියතුඩුව,‍‍போபிட்டியதுடுவ,Bopitiyathuduwa,165A
54,6,1441,1-2-18-030,030,බෝපිටිය,போப்பிடிய,Bopitiya,165
